iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
USA,North America,United States,2020/11/11,10454619,146234,128585.857,242142,1428,1047.143,31584.699,441.791,388.474,731.541,4.314,3.164,1.27,12625,38.142,65557,198.056,,,,,1710196,167290719,505.406,5.167,1427470,4.313,,,tests performed,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/12,10616251,161632,133436.429,243335,1193,1054.143,32073.009,488.31,403.128,735.145,3.604,3.185,1.27,12911,39.006,67233,203.119,,,,,1780466,169071185,510.785,5.379,1449080,4.378,,,tests performed,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/13,10795270,179019,140890.286,244499,1164,1049.429,32613.848,540.839,425.647,738.662,3.517,3.17,1.27,13279,40.118,68599,207.246,,,,,1840047,170911232,516.344,5.559,1481449,4.476,,,tests performed,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/14,10963295,168025,146571,245776,1277,1087.286,33121.472,507.624,442.809,742.52,3.858,3.285,1.24,13491,40.758,69588,210.234,,,,,1552677,172463909,521.035,4.691,1501935,4.538,0.119,8.4,tests performed,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/15,11099318,136023,150227.714,246421,645,1109.429,33532.415,410.942,453.857,744.468,1.949,3.352,1.21,13849,41.84,70202,212.089,1450,4.381,22098,66.761,1172853,173636762,524.578,3.543,1529455,4.621,,,tests performed,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/16,11258134,158816,155579.714,247152,731,1116.286,34012.217,479.803,470.026,746.677,2.208,3.372,1.2,14494,43.788,73377,221.681,,,,,1434542,175071304,528.912,4.334,1566393,4.732,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/17,11419139,161005,158679.143,248838,1686,1160.571,34498.633,486.416,479.389,751.77,5.094,3.506,1.19,15018,45.371,77079,232.865,,,,,1826652,176897956,534.431,5.519,1616776,4.884,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/18,11591694,172555,162439.286,250716,1878,1224.857,35019.944,521.31,490.749,757.444,5.674,3.7,1.18,15558,47.003,79517,240.231,,,,,2025114,178923070,540.549,6.118,1661764,5.02,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/19,11780990,189296,166391.286,252694,1978,1337,35591.83,571.887,502.689,763.42,5.976,4.039,1.18,15763,47.622,80682,243.75,,,,,1994456,180917526,546.574,6.025,1692334,5.113,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/20,11977440,196450,168881.429,254590,1896,1441.571,36185.33,593.5,510.212,769.148,5.728,4.355,1.16,16138,48.755,82279,248.575,,,,,2066138,182983664,552.816,6.242,1724633,5.21,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/21,12157737,180297,170634.571,256040,1450,1466.286,36730.03,544.7,515.508,773.529,4.381,4.43,1.13,16264,49.136,83346,251.799,,,,,1788819,184772483,558.221,5.404,1758368,5.312,0.107,9.3,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/22,12304199,146462,172125.857,256958,918,1505.286,37172.509,442.48,520.014,776.302,2.773,4.548,1.1,16411,49.58,83882,253.418,1559,4.71,25171,76.045,1384719,186157202,562.404,4.183,1788634,5.404,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/23,12472178,167979,173434.857,257874,916,1531.714,37679.995,507.485,523.968,779.069,2.767,4.627,1.09,17080,51.601,85979,259.753,,,,,1618601,187775803,567.294,4.89,1814928,5.483,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/24,12646575,174397,175348,260000,2126,1594.571,38206.87,526.875,529.748,785.492,6.423,4.817,1.07,17314,52.308,88174,266.385,,,,,1880648,189656451,572.976,5.682,1822642,5.506,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/25,12830170,183595,176925.143,262287,2287,1653,38761.533,554.663,534.513,792.402,6.909,4.994,1.06,17740,53.595,90041,272.025,,,,,2129834,191786285,579.41,6.434,1837602,5.552,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/26,12944048,113878,166151.143,263532,1245,1548.286,39105.572,344.04,501.963,796.163,3.761,4.678,1.05,18019,54.438,90564,273.605,,,,,1463140,193249425,583.83,4.42,1761700,5.322,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/27,13148135,204087,167242.143,264958,1426,1481.143,39722.145,616.572,505.259,800.471,4.308,4.475,1.06,18061,54.565,89950,271.75,,,,,1455776,194705201,588.229,4.398,1674505,5.059,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/28,13303242,155107,163643.571,266170,1212,1447.143,40190.742,468.597,494.388,804.133,3.662,4.372,1.06,18249,55.132,91762,277.224,,,,,1298126,196003327,592.15,3.922,1604406,4.847,0.121,8.3,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/29,13442656,139414,162636.714,267012,842,1436.286,40611.929,421.187,491.346,806.676,2.544,4.339,1.06,18437,55.7,93357,282.043,1446,4.369,23723,71.67,1130964,197134291,595.567,3.417,1568156,4.738,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/30,13599496,156840,161045.429,268165,1153,1470.143,41085.762,473.833,486.538,810.16,3.483,4.441,1.09,18801,56.8,96149,290.478,,,,,1413344,198547635,599.837,4.27,1538833,4.649,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/1,13783773,184277,162456.857,270753,2588,1536.143,41642.486,556.724,490.802,817.978,7.819,4.641,1.12,19295,58.293,98777,298.418,,,,,1770724,200318359,605.187,5.35,1523130,4.602,,,tests performed,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/2,13985434,201661,165037.714,273528,2775,1605.857,42251.729,609.243,498.599,826.362,8.384,4.851,1.15,19680,59.456,100322,303.085,,,,,2016074,202334433,611.277,6.091,1506878,4.552,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/3,14205041,219607,180141.857,276371,2843,1834.143,42915.189,663.46,544.231,834.951,8.589,5.541,1.17,19723,59.586,100755,304.393,,,,,2075523,204409956,617.548,6.27,1594362,4.817,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/4,14434647,229606,183787.429,278965,2594,2001,43608.857,693.668,555.245,842.788,7.837,6.045,1.18,19858,59.993,101276,305.967,,,,,2026746,206436702,623.671,6.123,1675929,5.063,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/5,14650139,215492,192413.857,281222,2257,2150.286,44259.885,651.028,581.306,849.606,6.819,6.496,,19947,60.262,101192,305.714,,,,,1621816,208058518,628.571,4.9,1722170,5.203,0.134,7.5,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/6,14830883,180744,198318.143,282344,1122,2190.286,44805.935,546.05,599.144,852.996,3.39,6.617,,20145,60.861,101501,306.647,1672,5.051,29395,88.806,1254118,209312636,632.359,3.789,1739764,5.256,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/7,15020042,189159,202935.143,283763,1419,2228.286,45377.408,571.473,613.092,857.283,4.287,6.732,,20098,60.719,102148,308.602,,,,,1463140,210775776,636.78,4.42,1746877,5.278,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/8,15239976,219934,208029,286283,2520,2218.571,46041.855,664.448,628.481,864.896,7.613,6.703,,20483,61.882,104623,316.079,,,,,1812696,212588472,642.256,5.476,1752873,5.296,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/9,15463239,223263,211115,289347,3064,2259.857,46716.361,674.505,637.805,874.153,9.257,6.827,,20906,63.16,106705,322.369,,,,,2023017,214611489,648.368,6.112,1753865,5.299,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/10,15689923,226684,212126,292267,2920,2270.857,47401.201,684.84,640.859,882.975,8.822,6.861,,21023,63.513,107276,324.094,,,,,2073932,216685421,654.633,6.266,1753638,5.298,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/11,15924026,234103,212768.429,295550,3283,2369.286,48108.455,707.254,642.8,892.893,9.918,7.158,,21010,63.474,108108,326.608,,,,,1957813,218643234,660.548,5.915,1743790,5.268,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/12,16143219,219193,213297.143,297904,2354,2383.143,48770.664,662.209,644.397,900.005,7.112,7.2,,21198,64.042,108461,327.674,,,,,1641163,220284397,665.506,4.958,1746554,5.277,0.122,8.2,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/13,16334361,191142,214782.571,299293,1389,2421.286,49348.128,577.464,648.885,904.201,4.196,7.315,,21230,64.138,109298,330.203,1548,4.677,29135,88.02,1198019,221482416,669.126,3.619,1738540,5.252,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/14,16527207,192846,215309.286,300777,1484,2430.571,49930.74,582.612,650.476,908.685,4.483,7.343,,21456,64.821,110549,333.982,,,,,1431911,222914327,673.452,4.326,1734079,5.239,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/15,16725973,198766,212285.286,303761,2984,2496.857,50531.236,600.497,641.34,917.7,9.015,7.543,,21882,66.108,112814,340.825,,,,,1843183,224757510,679.02,5.568,1738434,5.252,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/16,16973376,247403,215733.857,307443,3682,2585.143,51278.671,747.435,651.759,928.823,11.124,7.81,,21946,66.302,113278,342.227,,,,,1945345,226702855,684.897,5.877,1727338,5.219,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/17,17209587,236211,217094.857,310789,3346,2646,51992.294,713.623,655.87,938.932,10.109,7.994,,21910,66.193,114459,345.795,,,,,1925718,228628573,690.715,5.818,1706165,5.155,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/18,17459296,249709,219324.286,313610,2821,2580,52746.696,754.402,662.606,947.455,8.523,7.794,,21745,65.694,113955,344.272,,,,,1888092,230516665,696.419,5.704,1696204,5.124,,,tests performed,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/19,17655591,196295,216053.143,316159,2549,2607.857,53339.728,593.032,652.723,955.156,7.701,7.879,,21688,65.522,113929,344.194,,,,,1593594,232110259,701.234,4.814,1689409,5.104,,,tests performed,272001,0.08,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/20,17844690,189099,215761.286,317668,1509,2625,53911.019,571.292,651.842,959.714,4.559,7.93,,21763,65.749,113601,343.203,1536,4.64,28859,87.187,1154861,233265120,704.723,3.489,1683243,5.085,,,tests performed,556208,0.17,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/21,18035209,190519,215428.857,319364,1696,2655.286,54486.601,575.581,650.837,964.838,5.124,8.022,,21899,66.16,115351,348.49,,,,,1162674,234427794,708.235,3.513,1644781,4.969,,,tests performed,614117,0.19,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/22,18230242,195033,214895.571,322765,3401,2714.857,55075.819,589.219,649.226,975.113,10.275,8.202,,22207,67.09,117761,355.771,,,,,1333453,235761247,712.264,4.029,1571962,4.749,,,tests performed,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/23,18458373,228131,212142.429,326124,3359,2668.714,55765.031,689.212,640.909,985.261,10.148,8.063,,22489,67.942,119463,360.913,,,,,1232381,236993628,715.987,3.723,1470110,4.441,,,tests performed,1008025,0.3,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/24,18656776,198403,206741.286,329023,2899,2604.857,56364.431,599.4,624.591,994.019,8.758,7.87,,,,,,,,,,830272,237823900,718.495,2.508,1313618,3.969,,,tests performed,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/25,18756360,99584,185294.857,330246,1223,2376.571,56665.287,300.856,559.799,997.714,3.695,7.18,,,,,,,,,,,,,,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/26,18982634,226274,189577.571,331909,1663,2250,57348.889,683.602,572.737,1002.738,5.024,6.798,,,,,,,,,,,,,,,,,,,1944585,0.59,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/27,19132726,150092,184005.143,333118,1209,2207.143,57802.335,453.447,555.902,1006.391,3.653,6.668,,,,,,,,,,,,,,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/12/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127143,0.64,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
